flavor,E_ND_GeV_bin_low,E_ND_GeV_bin_high,E_FD_GeV_bin_low,E_FD_GeV_bin_high,transfer_weight,conditional_EFD_given_END,fd_weight_sum,nd_weight_sum,event_count
numu,1.75,2.0,2.5,2.75,5.738232824625083e-09,0.03757092993128665,3.0170816413440056e-06,525.7858531631002,1093
numu,1.75,2.0,2.75,3.0,3.291790299067995e-09,0.021552911228005688,1.7307767708294825e-06,525.7858531631002,607
numu,1.75,2.0,3.0,3.25,1.4504682421333892e-09,0.009496903028906054,7.626356821760864e-07,525.7858531631002,277
numu,1.75,2.0,3.25,3.5,3.717920889035407e-10,0.002434299016459703,1.9548302066343935e-07,525.7858531631002,82
numu,1.75,2.0,3.5,3.75,1.0555533597255758e-10,0.0006911208124354025,5.549950238024887e-08,525.7858531631002,24
numu,1.75,2.0,3.75,4.0,1.4431176783656208e-11,9.448775404127718e-05,7.587708597342204e-09,525.7858531631002,3
numu,2.0,2.25,1.5,1.75,3.702610843824387e-12,2.428618078598572e-05,1.9872979071459204e-09,536.7288086622848,1
numu,2.0,2.25,1.75,2.0,5.51913811539029e-10,0.0036201154187391156,2.9622804255160383e-07,536.7288086622848,71
numu,2.0,2.25,2.0,2.25,9.525636135313378e-08,0.6248059303061649,5.1126833346571604e-05,536.7288086622848,12326
numu,2.0,2.25,2.25,2.5,3.2094971571949645e-08,0.21051747396503084,1.722629585586243e-05,536.7288086622848,4213
numu,2.0,2.25,2.5,2.75,1.0746447615626323e-08,0.07048814488174839,5.767928026086768e-06,536.7288086622848,1688
numu,2.0,2.25,2.75,3.0,7.578619072760018e-09,0.04970971043747608,4.067663186227754e-06,536.7288086622848,1117
numu,2.0,2.25,3.0,3.25,4.111817796590079e-09,0.026970252770036028,2.206931067400174e-06,536.7288086622848,592
numu,2.0,2.25,3.25,3.5,1.3998199813285815e-09,0.009181705171928544,7.513237109201513e-07,536.7288086622848,225
numu,2.0,2.25,3.5,3.75,5.536447580312287e-10,0.0036314690503287126,2.9715709140022035e-07,536.7288086622848,104
numu,2.0,2.25,3.75,4.0,1.264388712934717e-10,0.0008293383820584078,6.786338475794902e-08,536.7288086622848,24
numu,2.0,2.25,4.0,4.25,3.3780536057404956e-11,0.00022157343570307903,1.8130986874064317e-08,536.7288086622848,7
numu,2.25,2.5,1.5,1.75,1.2705294519942126e-12,8.359513609363286e-06,6.70726996341668e-10,527.9114114898324,1
numu,2.25,2.5,1.75,2.0,2.069035460336422e-11,0.0001361332479289613,1.0922674302887156e-08,527.9114114898324,6
numu,2.25,2.5,2.0,2.25,3.291393298532231e-10,0.0021655890801792,1.7375640819963252e-07,527.9114114898324,44
numu,2.25,2.5,2.25,2.5,8.813246032385733e-08,0.5798720370846714,4.652613152763918e-05,527.9114114898324,10758
numu,2.25,2.5,2.5,2.75,3.504323126873909e-08,0.23056873514209877,1.8499721682244686e-05,527.9114114898324,4101
numu,2.25,2.5,2.75,3.0,1.4260387100491616e-08,0.09382694738342147,7.528221082611927e-06,527.9114114898324,1822
numu,2.25,2.5,3.0,3.25,7.961504081050569e-09,0.052383123911122625,4.202968857009467e-06,527.9114114898324,977
numu,2.25,2.5,3.25,3.5,3.667161442401056e-09,0.024128276552241285,1.9359363732190314e-06,527.9114114898324,483
numu,2.25,2.5,3.5,3.75,1.6553997690364451e-09,0.010891787574445018,8.739044286519722e-07,527.9114114898324,221
numu,2.25,2.5,3.75,4.0,6.24184085948143e-10,0.004106851165899027,3.29513901842375e-07,527.9114114898324,89
numu,2.25,2.5,4.0,4.25,1.8258258520747922e-10,0.0012013114717482414,9.638743027034295e-08,527.9114114898324,30
numu,2.25,2.5,4.25,4.5,7.532862844256442e-11,0.0004956285693746798,3.976684256670732e-08,527.9114114898324,12
numu,2.25,2.5,4.5,4.75,3.2710331749856105e-11,0.00021521930326016215,1.7268157404367216e-08,527.9114114898324,5
numu,2.5,2.75,1.5,1.75,2.6919536635977435e-12,1.7690692681215763e-05,1.385330622266211e-09,514.6190445249878,2
numu,2.5,2.75,1.75,2.0,2.536620821834436e-12,1.666989295345893e-05,1.3053933836546268e-09,514.6190445249878,1
numu,2.5,2.75,2.0,2.25,2.5263584379191e-11,0.00016602451718315147,1.3001121654495679e-08,514.6190445249878,5
numu,2.5,2.75,2.25,2.5,5.732312352943019e-10,0.0037670996183909494,2.9499571059903206e-07,514.6190445249878,39
numu,2.5,2.75,2.5,2.75,8.372835162158223e-08,0.5502370108639141,4.308820431115086e-05,514.6190445249878,9298
numu,2.5,2.75,2.75,3.0,3.986340093893459e-08,0.2619700274841577,2.051446530271102e-05,514.6190445249878,4031
numu,2.5,2.75,3.0,3.25,1.4631336811280008e-08,0.09615265171309875,7.529564569944199e-06,514.6190445249878,1569
numu,2.5,2.75,3.25,3.5,7.449140549725845e-09,0.048953463793377706,3.833469592232257e-06,514.6190445249878,794
numu,2.5,2.75,3.5,3.75,3.474005960148763e-09,0.022830100177715106,1.7877896278858692e-06,514.6190445249878,384
numu,2.5,2.75,3.75,4.0,1.5053598140048734e-09,0.009892762347410065,7.746868291495013e-07,514.6190445249878,176
numu,2.5,2.75,4.0,4.25,6.434955870955059e-10,0.004228855357714729,3.311550841871353e-07,514.6190445249878,87
numu,2.5,2.75,4.25,4.5,1.5991414244846175e-10,0.0010509066287771854,8.229486319286018e-08,514.6190445249878,23
numu,2.5,2.75,4.5,4.75,8.47568875915303e-11,0.0005569962333579631,4.3617508509265115e-08,514.6190445249878,12
numu,2.5,2.75,4.75,5.0,1.544262848272381e-11,0.00010148421140092806,7.947070714733687e-09,514.6190445249878,2
numu,2.5,2.75,5.0,5.25,8.864758148724845e-12,5.825646786683639e-05,4.56197336844188e-09,514.6190445249878,1
numu,2.75,3.0,1.5,1.75,1.0082400833017512e-12,6.668025588740082e-06,4.6519389152844395e-10,461.39198315250707,1
numu,2.75,3.0,2.0,2.25,3.974475806747697e-12,2.6285313210752795e-05,1.83379127446698e-09,461.39198315250707,1
numu,2.75,3.0,2.25,2.5,2.19991009529306e-11,0.0001454917043201061,1.0150208816244856e-08,461.39198315250707,3
numu,2.75,3.0,2.5,2.75,4.5963542590663097e-10,0.003039812473434062,2.120721006862077e-07,461.39198315250707,40
numu,2.75,3.0,2.75,3.0,8.126811630068162e-08,0.5374690889763684,3.7496457347040076e-05,461.39198315250707,7666
numu,2.75,3.0,3.0,3.25,4.120713187495759e-08,0.27252458450272665,1.901264029581357e-05,461.39198315250707,3365
numu,2.75,3.0,3.25,3.5,1.570720574621481e-08,0.10388006941796984,7.247178809030506e-06,461.39198315250707,1307
numu,2.75,3.0,3.5,3.75,7.301591820775775e-09,0.048289293300092684,3.3688959303578595e-06,461.39198315250707,630
numu,2.75,3.0,3.75,4.0,3.1142980780627774e-09,0.02059650238014951,1.4369121663654261e-06,461.39198315250707,286
numu,2.75,3.0,4.0,4.25,1.212349808142203e-09,0.008017911286291247,5.593684822532925e-07,461.39198315250707,115
numu,2.75,3.0,4.25,4.5,5.222877421458536e-10,0.0034541654185271413,2.409793771249206e-07,461.39198315250707,51
numu,2.75,3.0,4.5,4.75,2.196183728089251e-10,0.001452452599237807,1.0133015656703659e-07,461.39198315250707,23
numu,2.75,3.0,4.75,5.0,1.1815665545353597e-10,0.0007814325328785057,5.4516533582374443e-08,461.39198315250707,12
numu,2.75,3.0,5.0,5.25,4.78174425030441e-11,0.0003162420692046412,2.20625846257605e-08,461.39198315250707,5
numu,3.0,3.25,2.0,2.25,5.0380131188899065e-12,3.330067263788735e-05,1.9592881671740355e-09,388.9009657056534,1
numu,3.0,3.25,2.5,2.75,9.150084682355878e-11,0.0006048098078061775,3.558476769256708e-08,388.9009657056534,5
numu,3.0,3.25,2.75,3.0,3.181400042000551e-10,0.0021028679129792578,1.2372495486300206e-07,388.9009657056534,23
numu,3.0,3.25,3.0,3.25,7.885602013359396e-08,0.5212289944520985,3.066718238165914e-05,388.9009657056534,6098
numu,3.0,3.25,3.25,3.5,4.4482779244951474e-08,0.29402592543981604,1.7299395805633025e-05,388.9009657056534,2837
numu,3.0,3.25,3.5,3.75,1.5351259457560875e-08,0.10147001480777168,5.9701196278434694e-06,388.9009657056534,1033
numu,3.0,3.25,3.75,4.0,6.62924367901818e-09,0.043818519003859004,2.5781192686682687e-06,388.9009657056534,460
numu,3.0,3.25,4.0,4.25,3.277495385901183e-09,0.021663858021499248,1.2746211206727932e-06,388.9009657056534,241
numu,3.0,3.25,4.25,4.5,1.3097256184921934e-09,0.008657131896566654,5.093535578410482e-07,388.9009657056534,102
numu,3.0,3.25,4.5,4.75,5.319516233512499e-10,0.0035161375030948634,2.0687650002999107e-07,388.9009657056534,40
numu,3.0,3.25,4.75,5.0,1.8776033291739688e-10,0.0012410736600544391,7.302017479279062e-08,388.9009657056534,16
numu,3.0,3.25,5.0,5.25,1.1960221323928656e-10,0.0007905565261262894,4.6513416229292025e-08,388.9009657056534,10
numu,3.0,3.25,5.25,5.5,9.941442543481342e-11,0.0006571176292644996,3.866236605667161e-08,388.9009657056534,8
numu,3.0,3.25,5.5,5.75,1.3870407026326776e-11,9.168175485810084e-05,5.394214687268963e-09,388.9009657056534,1
numu,3.0,3.25,5.75,6.0,1.4827936469650905e-11,9.801091156746274e-05,5.766598812469314e-09,388.9009657056534,1
numu,3.25,3.5,2.5,2.75,1.710999578115351e-11,0.000114369450571946,5.532151715946502e-09,323.3286429000825,2
numu,3.25,3.5,2.75,3.0,2.7680033365816556e-11,0.00018502343591157483,8.94974762359847e-09,323.3286429000825,2
numu,3.25,3.5,3.0,3.25,4.058830739426278e-10,0.0027130704622617572,1.3123362347398368e-07,323.3286429000825,27
numu,3.25,3.5,3.25,3.5,7.477039501122564e-08,0.499792583578576,2.4175410348082687e-05,323.3286429000825,4905
numu,3.25,3.5,3.5,3.75,4.78141437207058e-08,0.31960717096895236,1.5459682200645308e-05,323.3286429000825,2360
numu,3.25,3.5,3.75,4.0,1.5828260017389634e-08,0.10580186137116097,5.1177298308922265e-06,323.3286429000825,804
numu,3.25,3.5,4.0,4.25,6.571557579974827e-09,0.04392668703352294,2.1247727940730114e-06,323.3286429000825,341
numu,3.25,3.5,4.25,4.5,2.3978218677955795e-09,0.016027915675540242,7.752844904304858e-07,323.3286429000825,125
numu,3.25,3.5,4.5,4.75,8.984194192430082e-10,0.0060053629864228065,2.9048473157892214e-07,323.3286429000825,50
numu,3.25,3.5,4.75,5.0,3.8937021603227436e-10,0.002602692498950979,1.2589454353542722e-07,323.3286429000825,23
numu,3.25,3.5,5.0,5.25,1.8154320467470991e-10,0.0012135009756453093,5.869811799520587e-08,323.3286429000825,11
numu,3.25,3.5,5.25,5.5,1.6862599252259418e-10,0.0011271576196530179,5.452161332000984e-08,323.3286429000825,10
numu,3.25,3.5,5.5,5.75,5.0061824788210744e-11,0.00033463149078992286,1.618642186987389e-08,323.3286429000825,3
numu,3.25,3.5,5.75,6.0,3.4915620864428315e-11,0.00023338874104467043,1.1289220310109413e-08,323.3286429000825,2
numu,3.25,3.5,6.25,6.5,2.0651345065147794e-11,0.0001380411204586159,6.677171373975552e-09,323.3286429000825,1
numu,3.25,3.5,7.0,7.25,2.6411274725649557e-11,0.00017654259053672425,8.53952161430552e-09,323.3286429000825,1
numu,3.5,3.75,2.25,2.5,3.8280693256939115e-12,2.539185891837202e-05,9.328893538099847e-10,243.69708969178097,1
numu,3.5,3.75,2.5,2.75,1.2192175026667554e-11,8.087157306878799e-05,2.971197571011695e-09,243.69708969178097,1
numu,3.5,3.75,2.75,3.0,2.6280904936860416e-11,0.00017432313096444292,6.404580047579242e-09,243.69708969178097,2
numu,3.5,3.75,3.0,3.25,3.1929934367175555e-11,0.0002117935491090496,7.78123207933026e-09,243.69708969178097,1
numu,3.5,3.75,3.25,3.5,2.1269785611382414e-10,0.0014108401638477162,5.1833848518620126e-08,243.69708969178097,19
numu,3.5,3.75,3.5,3.75,7.214353797864628e-08,0.47853327157128756,1.758117024546457e-05,243.69708969178097,3826
numu,3.5,3.75,3.75,4.0,4.992451354554407e-08,0.331152885870743,1.2166458655326987e-05,243.69708969178097,1779
numu,3.5,3.75,4.0,4.25,1.7128398732499376e-08,0.11361389962142555,4.174140922190488e-06,243.69708969178097,621
numu,3.5,3.75,4.25,4.5,6.635805501797555e-09,0.04401577473544247,1.6171264885487724e-06,243.69708969178097,250
numu,3.5,3.75,4.5,4.75,2.7408936978613477e-09,0.018180544855658967,6.679478173233541e-07,243.69708969178097,102
numu,3.5,3.75,4.75,5.0,9.216331707505468e-10,0.006113259049180802,2.245993214753165e-07,243.69708969178097,40
numu,3.5,3.75,5.0,5.25,3.9576322788949727e-10,0.0026251259297212504,9.644634684369557e-08,243.69708969178097,17
numu,3.5,3.75,5.25,5.5,3.252600858474069e-10,0.0021574735222742686,7.92649363139119e-08,243.69708969178097,14
numu,3.5,3.75,5.5,5.75,1.0985962779249387e-10,0.0007287068055451708,2.6772471567653054e-08,243.69708969178097,5
numu,3.5,3.75,5.75,6.0,9.528037367299197e-11,0.0006320015653206141,2.321954976885353e-08,243.69708969178097,4
numu,3.5,3.75,6.0,6.25,5.183664594678929e-11,0.00034383619749203014,1.2632439756615804e-08,243.69708969178097,2
numu,3.75,4.0,2.25,2.5,9.529231460339172e-12,6.276055238001433e-05,1.6225557264978267e-09,170.27141519764024,1
numu,3.75,4.0,2.75,3.0,3.72208040380623e-11,0.0002451402540886454,6.337638978354911e-09,170.27141519764024,1
numu,3.75,4.0,3.0,3.25,2.313626851622457e-11,0.00015237797488013857,3.939445182650166e-09,170.27141519764024,1
numu,3.75,4.0,3.25,3.5,3.148330823419607e-11,0.00020735248416959645,5.360707448140084e-09,170.27141519764024,1
numu,3.75,4.0,3.5,3.75,1.5891471138161547e-10,0.0010466295324162217,2.7058632802672213e-08,170.27141519764024,16
numu,3.75,4.0,3.75,4.0,7.067927579292407e-08,0.4655013795231504,1.2034660314405497e-05,170.27141519764024,2885
numu,3.75,4.0,4.0,4.25,5.2736872076234146e-08,0.3473307617801114,8.979581841517303e-06,170.27141519764024,1295
numu,3.75,4.0,4.25,4.5,1.742589115932832e-08,0.11476880999535792,2.9671311487788805e-06,170.27141519764024,417
numu,3.75,4.0,4.5,4.75,5.8361436311788415e-09,0.03843747521364643,9.937284353775163e-07,170.27141519764024,147
numu,3.75,4.0,4.75,5.0,2.7120694122990763e-09,0.01786198342618205,4.6178789694639616e-07,170.27141519764024,73
numu,3.75,4.0,5.0,5.25,9.958442898003896e-10,0.006558738548064502,1.695638165408013e-07,170.27141519764024,25
numu,3.75,4.0,5.25,5.5,5.314627031202692e-10,0.0035002710298335502,9.049290658505156e-08,170.27141519764024,16
numu,3.75,4.0,5.5,5.75,5.019641923861645e-10,0.0033059906373627077,8.547015341613278e-08,170.27141519764024,13
numu,3.75,4.0,5.75,6.0,7.552824837064922e-11,0.000497437239064413,1.2860301737469307e-08,170.27141519764024,3
numu,3.75,4.0,6.0,6.25,3.7954667909536926e-11,0.0002499735611750748,6.462595018313314e-09,170.27141519764024,1
numu,3.75,4.0,6.25,6.5,4.143846823255186e-11,0.0002729182481169436,7.0557866295790624e-09,170.27141519764024,1
numu,4.0,4.25,3.0,3.25,1.7152321862663416e-11,0.00011141023205612078,1.7440760981033173e-09,101.68163307964517,1
numu,4.0,4.25,3.25,3.5,5.0445312555389096e-11,0.00032765966164459263,5.129361761845092e-09,101.68163307964517,1
numu,4.0,4.25,3.75,4.0,8.987017593250504e-11,0.000583737714096863,9.138146253972136e-09,101.68163307964517,10
numu,4.0,4.25,4.0,4.25,7.214694158402015e-08,0.46861920901284604,7.33601884196493e-06,101.68163307964517,2240
numu,4.0,4.25,4.25,4.5,5.458085203154532e-08,0.3545214134473464,5.549870169445996e-06,101.68163307964517,825
numu,4.0,4.25,4.5,4.75,1.6099257930315907e-08,0.10457021949034974,1.6369988377249495e-06,101.68163307964517,231
numu,4.0,4.25,4.75,5.0,5.26261714201832e-09,0.03418250903342937,5.351115052733577e-07,101.68163307964517,75
numu,4.0,4.25,5.0,5.25,2.3006277972397424e-09,0.014943369114543966,2.339315915317638e-07,101.68163307964517,35
numu,4.0,4.25,5.25,5.5,1.0523829463124513e-09,0.0068355893271681125,1.070080166062186e-07,101.68163307964517,17
numu,4.0,4.25,5.5,5.75,9.176064167202151e-10,0.005960169395230217,9.330371897647289e-08,101.68163307964517,16
numu,4.0,4.25,5.75,6.0,4.2531454643091786e-10,0.0027625643160216714,4.32466776536243e-08,101.68163307964517,6
numu,4.0,4.25,6.0,6.25,3.4103953580962886e-10,0.0022151691257362256,3.467745694584719e-08,101.68163307964517,5
numu,4.0,4.25,6.25,6.5,2.8646505817298045e-10,0.0018606891161769574,2.9128234935284205e-08,101.68163307964517,4
numu,4.0,4.25,6.5,6.75,2.169385073136839e-10,0.0014090902465127243,2.2058661701515926e-08,101.68163307964517,3
numu,4.0,4.25,7.0,7.25,8.080551080829646e-11,0.0005248595952576047,8.216436300822503e-09,101.68163307964517,1
numu,4.0,4.25,7.25,7.5,8.81156049051967e-11,0.0005723411715834627,8.959738606561193e-09,101.68163307964517,1
numu,4.25,4.5,3.5,3.75,9.829657897469623e-11,0.0006243482248206328,5.8597261737771475e-09,59.61271729798017,1
numu,4.25,4.5,3.75,4.0,2.3481471958241144e-10,0.0014914675043856105,1.3997943495870781e-08,59.61271729798017,1
numu,4.25,4.5,4.0,4.25,6.115418676285877e-11,0.00038843170682032683,3.6455672470821806e-09,59.61271729798017,7
numu,4.25,4.5,4.25,4.5,7.169472084561045e-08,0.45538178597742024,4.273917125526982e-06,59.61271729798017,1910
numu,4.25,4.5,4.5,4.75,5.582569986118129e-08,0.35458687343198764,3.327921663786491e-06,59.61271729798017,528
numu,4.25,4.5,4.75,5.0,1.4239500983338626e-08,0.09044472609334368,8.488553465840761e-07,59.61271729798017,127
numu,4.25,4.5,5.0,5.25,6.073359179902545e-09,0.03857602230130885,3.6204944384062306e-07,59.61271729798017,56
numu,4.25,4.5,5.25,5.5,3.808514560345937e-09,0.024190458404128475,2.2703590181114359e-07,59.61271729798017,35
numu,4.25,4.5,5.5,5.75,2.4976408545818414e-09,0.015864210637473817,1.4889115817607292e-07,59.61271729798017,20
numu,4.25,4.5,5.75,6.0,1.1922202285151715e-09,0.007572599077535667,7.107148743940824e-08,59.61271729798017,10
numu,4.25,4.5,6.0,6.25,5.162772817930317e-10,0.003279227087706458,3.0776691646897646e-08,59.61271729798017,4
numu,4.25,4.5,6.5,6.75,7.445181555419795e-10,0.0047289396396900715,4.4382750329537646e-08,59.61271729798017,6
numu,4.25,4.5,6.75,7.0,1.321682934822255e-10,0.0008394904509793996,7.878911115112383e-09,59.61271729798017,1
numu,4.25,4.5,7.25,7.5,1.576586029621697e-10,0.0010013966906464845,9.398457727978322e-09,59.61271729798017,1
numu,4.25,4.5,7.5,7.75,1.6216545623782283e-10,0.001030022771752577,9.667123498203307e-09,59.61271729798017,1
numu,4.5,4.75,3.5,3.75,1.502752902052578e-10,0.0009349196877437487,5.0754374844071546e-09,33.774265066962926,1
numu,4.5,4.75,4.25,4.5,2.1860009708166028e-10,0.0013599942760063185,7.383057622499823e-09,33.774265066962926,10
numu,4.5,4.75,4.5,4.75,7.304567385213753e-08,0.45444489573497926,2.467063950677016e-06,33.774265066962926,1570
numu,4.5,4.75,4.75,5.0,5.0695606591462454e-08,0.3153966338692967,1.7122068547505258e-06,33.774265066962926,336
numu,4.5,4.75,5.0,5.25,1.8004723694772785e-08,0.11201422823165175,6.080963105246842e-07,33.774265066962926,89
numu,4.5,4.75,5.25,5.5,7.243376474175408e-09,0.04506379766225566,2.446397170186036e-07,33.774265066962926,35
numu,4.5,4.75,5.5,5.75,2.940687394330349e-09,0.01829513379547688,9.931955553518974e-08,33.774265066962926,15
numu,4.5,4.75,5.75,6.0,2.2111711299469184e-09,0.013756535885136728,7.468067985124314e-08,33.774265066962926,11
numu,4.5,4.75,6.0,6.25,2.9713709242560256e-09,0.01848602769545077,1.0035586920808962e-07,33.774265066962926,12
numu,4.5,4.75,6.25,6.5,6.354884512263154e-10,0.00395361515238969,2.1463155398711317e-08,33.774265066962926,3
numu,4.5,4.75,6.5,6.75,9.086636551442635e-10,0.005653141907569879,3.0689447145557746e-08,33.774265066962926,5
numu,4.5,4.75,6.75,7.0,9.459563994864033e-10,0.005885154242051738,3.1948982178043657e-08,33.774265066962926,4
numu,4.5,4.75,7.0,7.25,7.644480558843348e-10,0.00475592185999114,2.5818671269362008e-08,33.774265066962926,3
numu,4.75,5.0,4.25,4.5,3.56796361861659e-11,0.00021983191190343555,7.969972708822335e-10,22.33759522445058,2
numu,4.75,5.0,4.5,4.75,1.192634305744807e-09,0.007348143301280701,2.6640582372521136e-08,22.33759522445058,10
numu,4.75,5.0,4.75,5.0,6.98713926042821e-08,0.4304965931662284,1.5607588857631235e-06,22.33759522445058,1392
numu,4.75,5.0,5.0,5.25,4.3709359948934144e-08,0.2693052170014906,9.763619900591028e-07,22.33759522445058,231
numu,4.75,5.0,5.25,5.5,2.0254212070388728e-08,0.1247916918294581,4.524303908185246e-07,22.33759522445058,77
numu,4.75,5.0,5.5,5.75,1.0666935363180283e-08,0.06572188076142695,2.3827368442809892e-07,22.33759522445058,38
numu,4.75,5.0,5.75,6.0,4.959639531619634e-09,0.030557683797531036,1.1078642031650306e-07,22.33759522445058,15
numu,4.75,5.0,6.0,6.25,5.025114034557043e-09,0.030961089961387564,1.12248963260641e-07,22.33759522445058,16
numu,4.75,5.0,6.25,6.5,2.7011101368606963e-09,0.016642271870419695,6.033630489385454e-08,22.33759522445058,8
numu,4.75,5.0,6.5,6.75,1.4406027611059887e-09,0.00887594418325623,3.2179601356811454e-08,22.33759522445058,5
numu,4.75,5.0,6.75,7.0,7.705582524209423e-10,0.004747618304705273,1.7212418339439027e-08,22.33759522445058,3
numu,4.75,5.0,7.0,7.25,8.643616136819987e-10,0.0053255662451324815,1.9307759853981412e-08,22.33759522445058,3
numu,4.75,5.0,7.25,7.5,8.125705833431742e-10,0.005006467665779617,1.8150872782015513e-08,22.33759522445058,2
numu,5.0,5.25,4.25,4.5,4.297761996410073e-12,2.612238944825687e-05,6.436232604343283e-11,14.975777182913987,1
numu,5.0,5.25,4.5,4.75,4.070643804182712e-11,0.0002474193378945051,6.096105460244965e-10,14.975777182913987,2
numu,5.0,5.25,4.75,5.0,1.02977136255256e-10,0.0006259092196759564,1.5421626474932875e-09,14.975777182913987,4
numu,5.0,5.25,5.0,5.25,7.318464696085803e-08,0.4448263657088541,1.0959969660960332e-06,14.975777182913987,1344
numu,5.0,5.25,5.25,5.5,3.917744988866449e-08,0.238125937275288,5.867127601274178e-07,14.975777182913987,204
numu,5.0,5.25,5.5,5.75,1.4735620275296023e-08,0.08956512992446884,2.206773658948629e-07,14.975777182913987,50
numu,5.0,5.25,5.75,6.0,1.265756899664983e-08,0.07693444799289906,1.8955693297118802e-07,14.975777182913987,27
numu,5.0,5.25,6.0,6.25,9.836677809622467e-09,0.05978868276899033,1.4731189509702048e-07,14.975777182913987,25
numu,5.0,5.25,6.25,6.5,7.045725020814518e-09,0.04282488725359449,1.0551520800380023e-07,14.975777182913987,14
numu,5.0,5.25,6.5,6.75,2.5169103378893875e-09,0.015298127748258169,3.769268840960422e-08,14.975777182913987,5
numu,5.0,5.25,6.75,7.0,2.814486099110745e-09,0.01710683421722479,4.214911670469129e-08,14.975777182913987,5
numu,5.0,5.25,7.0,7.25,1.815044366224883e-09,0.011032089687608423,2.718170000568718e-08,14.975777182913987,3
numu,5.0,5.25,7.25,7.5,5.91965273146947e-10,0.0035980464757948507,8.865140030671495e-09,14.975777182913987,1
numu,5.25,5.5,4.75,5.0,3.608553644799343e-11,0.00021075782535718478,3.880277566536797e-10,10.752999535226706,1
numu,5.25,5.5,5.0,5.25,1.132536060699337e-09,0.006614584700315783,1.2178159734327457e-08,10.752999535226706,8
numu,5.25,5.5,5.25,5.5,8.630193872222726e-08,0.5040470703662503,9.280047069692734e-07,10.752999535226706,1394
numu,5.25,5.5,5.5,5.75,3.0790330660343325e-08,0.17983113930854294,3.310884112801484e-07,10.752999535226706,160
numu,5.25,5.5,5.75,6.0,1.912701775189965e-08,0.11171147954994019,2.056728129964499e-07,10.752999535226706,51
numu,5.25,5.5,6.0,6.25,1.4391331166658336e-08,0.08405266927516178,1.547499773463707e-07,10.752999535226706,33
numu,5.25,5.5,6.25,6.5,4.655433088448952e-09,0.02719008917136224,5.0059869836370616e-08,10.752999535226706,10
numu,5.25,5.5,6.5,6.75,2.8564148846207983e-09,0.016682910901662615,3.071502792674209e-08,10.752999535226706,7
numu,5.25,5.5,6.75,7.0,5.620280262912774e-09,0.0328252857711159,6.043487105494489e-08,10.752999535226706,7
numu,5.25,5.5,7.0,7.25,3.645550382544598e-09,0.021291862238558355,3.9200601569147606e-08,10.752999535226706,7
numu,5.25,5.5,7.25,7.5,8.193472059430835e-10,0.004785403026664772,8.810440124695277e-09,10.752999535226706,1
numu,5.25,5.5,7.5,7.75,9.053583428619692e-10,0.005287751667086091,9.735317840008377e-09,10.752999535226706,1
numu,5.25,5.5,7.75,8.0,9.363906716239232e-10,0.005468996197981857,1.006900845676267e-08,10.752999535226706,1
numu,5.5,5.75,4.0,4.25,9.155089662767454e-10,0.005749276129413052,1.0643985855749147e-08,11.626304326692548,1
numu,5.5,5.75,4.25,4.5,8.010046892480162e-10,0.005030204300641937,9.31272428430523e-09,11.626304326692548,1
numu,5.5,5.75,4.5,4.75,5.874566839363994e-10,0.0036891508597183226,6.829950186194216e-09,11.626304326692548,1
numu,5.5,5.75,5.25,5.5,1.1710578026316104e-09,0.0073540892758417915,1.361507439754296e-08,11.626304326692548,5
numu,5.5,5.75,5.5,5.75,6.974643545133309e-08,0.43799845902413964,8.108932842592164e-07,11.626304326692548,1216
numu,5.5,5.75,5.75,6.0,3.5218402117768146e-08,0.22116694218213426,4.094598609210058e-07,11.626304326692548,167
numu,5.5,5.75,6.0,6.25,2.335514251769754e-08,0.14666722918303873,2.71533994504028e-07,11.626304326692548,63
numu,5.5,5.75,6.25,6.5,1.0379627834581663e-08,0.0651827002680743,1.206767120026552e-07,11.626304326692548,23
numu,5.5,5.75,6.5,6.75,5.8296768798650255e-09,0.03660960554423189,6.777759753159426e-08,11.626304326692548,14
numu,5.5,5.75,6.75,7.0,3.2701477759862727e-09,0.020536098761099172,3.801973323687322e-08,11.626304326692548,4
numu,5.5,5.75,7.0,7.25,2.469267634344686e-09,0.015506676603076256,2.8708456980943494e-08,11.626304326692548,4
numu,5.5,5.75,7.25,7.5,1.8945438389266555e-09,0.011897486611807808,2.2026543231621685e-08,11.626304326692548,5
numu,5.5,5.75,7.5,7.75,1.7289359178714015e-09,0.010857490606922284,2.0101135142522428e-08,11.626304326692548,4
numu,5.5,5.75,7.75,8.0,1.8717892292223178e-09,0.011754590649860765,2.1761991214363942e-08,11.626304326692548,2
numu,5.75,6.0,3.25,3.5,4.14308501183323e-10,0.0025168428593980033,4.0912223207538935e-09,9.874821079144624,1
numu,5.75,6.0,5.5,5.75,1.0089014559224305e-09,0.006128878403224109,9.962721363722519e-09,9.874821079144624,6
numu,5.75,6.0,5.75,6.0,8.81518236819325e-08,0.5355050339133959,8.704834866593874e-07,9.874821079144624,1178
numu,5.75,6.0,6.0,6.25,2.7365153043724575e-08,0.16623793583216023,2.702259901101901e-07,9.874821079144624,161
numu,5.75,6.0,6.25,6.5,1.95175597126246e-08,0.11856534600495106,1.927324100636893e-07,9.874821079144624,43
numu,5.75,6.0,6.5,6.75,6.516870117228689e-09,0.039588707384292196,6.435292640365755e-08,9.874821079144624,12
numu,5.75,6.0,6.75,7.0,5.3897299388559975e-09,0.03274155194003869,5.322261881111207e-08,9.874821079144624,11
