point_id,dm41_calc_eV2,Ue4_abs,Umu4_abs,Ue4Umu4_abs,Umu4_sq,chi2_FHC_app,FHC_app_max_abs_rel,FHC_app_n3_total,FHC_app_n4_total,chi2_RHC_app,RHC_app_max_abs_rel,RHC_app_n3_total,RHC_app_n4_total,chi2_FHC_dis,FHC_dis_max_abs_rel,FHC_dis_n3_total,FHC_dis_n4_total,chi2_RHC_dis,RHC_dis_max_abs_rel,RHC_dis_n3_total,RHC_dis_n4_total,chi2_appearance,chi2_disappearance,chi2_all,excluded_appearance_90cl_stat_only,excluded_disappearance_90cl_stat_only,excluded_all_90cl_stat_only
22869,27.813378344,0.037189615632,0.074423973032,0.002767798950866414,0.005538927761867864,1312.3679222914147,0.011919054192284716,17976287.81245259,17830769.35885728,594.2173616530093,0.011583215417932708,8825871.075562797,8757862.137596257,68506.99556850296,0.015287313239576761,504470831.82539046,498695063.95100385,29673.133114292326,0.015103923838465032,221111621.2124462,218606327.48419484,1906.5852839444242,98180.12868279529,100086.71396673971,True,True,True
22873,35.993443419,0.024631905132,0.043456732935,0.00107042212300158,0.0018884876373839136,146.85303849677544,0.003651149893134881,17976287.812849365,17926652.558967516,67.34895343409868,0.0035260619093503776,8825871.075429423,8802517.899301086,6898.367074261617,0.005298561073858507,504470829.7624506,502628658.7267306,3005.885472093039,0.0051851705480084895,221111620.43724826,220309596.25123668,214.2019919308741,9904.252546354655,10118.454538285529,True,True,True
22875,15.447653573,0.0037674600661,0.0073276941906,2.7606795239678463e-05,5.369510215095299e-05,0.11300112636748734,0.00011836512576652523,17976287.77470922,17974938.906453576,0.05661266204770037,0.00011689561711066896,8825871.06112338,8825199.778929027,5.433070650348652,0.00020507023665306868,504470828.96220547,504423301.36283463,2.6628414980091932,0.00020415409648276645,221111620.13653734,221089729.53643245,0.1696137884151877,8.095912148357845,8.265525936773033,False,True,True
22933,77.439413034,0.0057186190998,0.10994120053,0.0006287118492058,0.012087067573977673,5002.449001331566,0.0212829351604531,17976287.404260114,17689505.143908117,2212.0524243465543,0.02078673747799253,8825870.918758154,8693134.347635457,287099.69138873694,0.03025317697615199,504470836.59584945,492476335.70674336,126198.86208366064,0.0293689604651593,221111623.00227374,215846890.93385386,7214.5014256781205,413298.5534723976,420513.05489807576,True,True,True
22937,55.069668044,0.042606797662,0.050650802503,0.002158068493663244,0.002565503794197911,355.23195577478435,0.006061432276294686,17976287.97054449,17897171.346931968,174.3420121221727,0.005671222640334184,8825871.134137252,8787014.498907264,13587.431492957985,0.007906703951657212,504470830.24602276,501868088.24406105,6001.900768288835,0.007120092669999581,221111620.61896178,219966917.69198906,529.573967896957,19589.33226124682,20118.906229143777,True,True,True
22955,4.7401275248,0.001022260746,0.10365668081,0.00010596415585271447,0.010744707476546222,7835.530951094311,0.03130820963476728,17976287.448715538,17645653.433533695,3373.737861736226,0.031487686775422345,8825870.937095359,8678138.425756646,422522.24163999216,0.04042718733767773,504470835.6856322,490679167.5014786,174889.53673555295,0.040425363672113294,221111622.66122907,215293137.37722328,11209.268812830536,597411.778375545,608621.0471883756,True,True,True
22962,72.663438359,0.081058785178,0.070122545225,0.005684048329527865,0.00491717134883217,1432.0931600099598,0.014943430852427763,17976288.62752327,17818483.728062183,738.8811327903898,0.013721125772755723,8825871.377554556,8746299.719012043,48302.428726493126,0.012220408566386249,504470831.2035245,499553421.41479105,21072.790893286612,0.011979270783238407,221111620.97820812,218960323.88315353,2170.9742928003498,69375.21961977973,71546.19391258009,True,True,True
22979,13.699888323,0.011846759562,0.15413043905,0.0018259462526108458,0.023756192241745768,17614.715541326805,0.046161784258378975,17976287.091957122,17450922.130862083,8390.445045101525,0.04573709328065364,8825870.803795753,8570810.391642721,1186254.6845104748,0.08821901900517647,504470843.6191524,482289265.28459126,581622.08013958,0.08828822622381385,221111625.64172447,210844852.72269818,26005.16058642833,1767876.7646500547,1793881.925236483,True,True,True
23000,90.790290227,0.096843763391,0.0588778764,0.0057019551310461426,0.003466604329373677,1600.0068518361809,0.019151561084021766,17976289.12279308,17817979.995400403,861.7754066673984,0.01835833880968677,8825871.557796402,8743641.593285047,24344.829328871696,0.008732542712647956,504470830.30918807,500974388.0576118,10634.185023424341,0.008512256799283167,221111620.64008817,219582380.53964826,2461.782258503579,34979.014352296035,37440.79661079962,True,True,True
23015,64.787206333,0.02824742182,0.069599644492,0.0019660105164875635,0.004844110513412786,856.4715263201216,0.008523563705402032,17976287.734926734,17855963.43083562,386.6257466259037,0.008325183453885047,8825871.040000034,8769350.091201425,46318.61214448855,0.011468300044869432,504470832.2180332,499659548.54192543,20278.095118876336,0.011569549769895437,221111621.35650533,219003539.19275975,1243.0972729460252,66596.7072633649,67839.80453631091,True,True,True
23046,80.407585526,0.027123194382,0.04271764928,0.0011586391049635424,0.0018247975600090844,153.14476770243354,0.003383683127202391,17976287.818329792,17924515.317152247,71.63477243609225,0.003341938281390642,8825871.073537447,8801092.360150745,6808.594665285486,0.004659660509555295,504470830.1451956,502621805.90236884,2993.147228466602,0.004516450416086329,221111620.5790081,220300217.44160312,224.7795401385258,9801.741893752089,10026.521433890615,True,True,True
23063,31.382383214,0.021442149472,0.14985341293,0.0032131792789343977,0.022456045366769095,17411.47826479365,0.04103476805283849,17976287.186960004,17450325.261096537,7700.546889049377,0.0388507245698363,8825870.841591045,8584390.015365623,1016610.205159522,0.06276807307980536,504470842.5458355,482209307.981549,441213.57242403756,0.0616275609911559,221111625.2397402,211443588.35294744,25112.025153843028,1457823.7775835595,1482935.8027374025,True,True,True
23081,98.846470332,0.054949864851,0.066129293751,0.003633795754309529,0.004373083492006049,896.5724732223539,0.008284676581261889,17976288.109101582,17849944.1286659,436.87845898777493,0.008019207493953249,8825871.18579233,8764063.881079655,38475.30890785313,0.010984125322835343,504470831.0186883,500073958.35287774,16940.766994983755,0.01094629346005634,221111620.90930903,219180759.0079975,1333.450932210129,55416.07590283688,56749.52683504701,True,True,True
23160,65.007806743,0.064347607172,0.10072284767,0.0064812742351143555,0.010145092042754026,3384.8617906892428,0.016184458103297883,17976288.08709972,17733021.325082034,1620.2612568103093,0.016117348787719362,8825871.178081285,8707917.202674402,200040.06332297868,0.02374569602688607,504470834.3818105,494471120.8588989,87629.86426784453,0.023859218160705607,221111622.17308092,216728871.2585896,5005.123047499552,287669.9275908232,292675.0506383228,True,True,True
23162,97.730760017,0.028943106945,0.089969870834,0.0026040075933762984,0.008094577657886645,2267.3952023902843,0.013535386839615877,17976287.629163027,17780740.631488077,1024.8418597918535,0.013314959471562157,8825870.99850309,8734292.165365823,130505.3223015432,0.020152713315916147,504470834.37025845,496372027.7464046,57656.72262501432,0.02014245787206807,221111622.1640169,217548977.39815956,3292.237062182138,188162.04492655752,191454.28198873965,True,True,True
23179,87.028748252,0.080520543604,0.14019678684,0.011288721487890913,0.019655139040260398,9643.766373901197,0.027106122781968865,17976288.118641134,17564051.492706638,4666.243246926543,0.026723053572678446,8825871.190510042,8625309.249191852,753463.1522540557,0.051580866719669306,504470839.5027757,485029442.055922,330497.72116745665,0.04900572704858615,221111624.09740356,212584217.60864007,14310.00962082774,1083960.8734215123,1098270.8830423402,True,True,True
23195,87.826118992,0.0050119118916,0.0027945174054,1.4005875015407439e-05,7.809327529083547e-06,0.014565643381728622,5.6719744935604864e-05,17976287.77261454,17975799.342302788,0.007758166047977637,5.102205941043809e-05,8825871.060307976,8825618.912665127,0.12434329771472713,2.070128339605822e-05,504470829.1204155,504462927.9196267,0.054634468926635586,1.96572253006565e-05,221111620.19596422,221108152.0536526,0.02232380942970626,0.17897776664136272,0.201301576071069,False,False,False
23208,41.626990307,0.029673956566,0.093549837648,0.0027759938191231036,0.008751572123967159,2647.6649452138263,0.01656003323938026,17976287.638111934,17766065.917848285,1193.7823228634722,0.016536676834232326,8825871.010897778,8727830.891832525,148949.47242174912,0.024057477509082978,504470834.1471641,495867583.08535135,65296.898442441736,0.023359173315305525,221111622.08490708,217349123.71591163,3841.4472680772988,214246.37086419086,218087.81813226815,True,True,True
23221,87.286520861,0.018425020045,0.10605768066,0.001954114892086709,0.011248231626978538,4302.070320333485,0.019398658962194653,17976287.473284684,17708696.138984546,1907.9834081485567,0.01831240157371104,8825870.941661075,8701867.885117553,251193.8809939942,0.02968459306973273,504470836.1816103,493243855.4899491,110227.75192521272,0.028193450122893073,221111622.8451825,216186355.20580363,6210.053728482042,361421.6329192069,367631.68664768897,True,True,True
23237,73.837706889,0.041577906627,0.06033796919,0.002508726449044623,0.0036406705259733893,574.0008184406836,0.006299959812283752,17976287.936430994,17875954.136830907,267.833996860821,0.006228566316202238,8825871.121537127,8777812.774259428,26163.641940937272,0.009215287604248008,504470830.736556,500848859.4890689,11451.25882924882,0.008944661331861678,221111620.80329117,219524739.812029,841.8348153015046,37614.90077018609,38456.73558548759,True,True,True
23293,90.593535132,0.048117830557,0.034810151532,0.0016749889730802699,0.0012117466496808017,167.47405250048578,0.005137478050378263,17976288.10863754,17922669.907974508,85.56569088617928,0.004895040480012449,8825871.184539538,8798952.4099935,2992.2923923317144,0.0030705268796466173,504470829.27562356,503244961.7406762,1308.1281977318606,0.0029847351107266224,221111620.25387177,220575243.86871433,253.03974338666507,4300.420590063575,4553.46033345024,True,True,True
23307,45.666597532,0.048617551763,0.10611365897,0.005158986307735304,0.011260108620001461,4352.8147524166325,0.020503034064153665,17976287.782943293,17702814.907111626,2006.6143706256362,0.020260481049263906,8825871.065010695,8696288.399168802,255644.24014281144,0.031262468847084064,504470835.3232601,493182512.62293434,112803.02677040217,0.03007564483034515,221111622.52685264,216152749.1717058,6359.429123042269,368447.2669132136,374806.69603625586,True,True,True
23367,90.127040908,0.078804030841,0.048298395179,0.003806108223256722,0.002332734976866851,800.9191742612845,0.013177909803717676,17976288.6471936,17862597.85406727,425.03223048025365,0.012446228168169643,8825871.38261455,8767387.059024503,11083.874042476707,0.005947131143073448,504470829.8458101,502111247.5260977,4854.119228363953,0.005744146582922774,221111620.4668996,220078237.52053335,1225.9514047415382,15937.99327084066,17163.9446755822,True,True,True
23401,22.69105905,0.073603273303,0.057333525697,0.004219935161300864,0.0032871331688485595,935.9844243370385,0.017035635528788496,17976288.519335512,17856027.267951317,527.3545378791764,0.017231648190860274,8825871.336730476,8763548.857992163,23557.120735870732,0.011868419675824506,504470830.3060279,501153186.3824097,10217.016186886858,0.011975012612906117,221111620.64070097,219675566.88267046,1463.338962216215,33774.13692275759,35237.47588497381,True,True,True
23406,41.581768428,0.0228454431,0.065088063478,0.0014869656506758372,0.004236456007316158,658.0003637997727,0.008210449473691366,17976287.742961273,17871301.126245975,297.0361470565637,0.008206051465050877,8825871.049571928,8776869.043873241,35239.425573235334,0.011685603721687688,504470831.14981633,500286384.69702286,15448.948114610497,0.011354379894133869,221111620.9585834,219281591.53152284,955.0365108563365,50688.37368784583,51643.410198702164,True,True,True
23432,17.520744401,0.010817265385,0.052250731536,0.0005652100295853007,0.002730138946047145,233.02831465189797,0.0058290763467292615,17976287.71345002,17916157.79817553,107.39556758864646,0.005524900956793955,8825871.03848435,8797132.751884231,14021.310849201054,0.010430690797031808,504470830.56765956,502034729.65837,6605.795780876892,0.010396501259382853,221111620.73982137,220014245.6641784,340.42388224054446,20627.106630077946,20967.53051231849,True,True,True
23441,16.746413773,0.017255886541,0.03445686176,0.0005945836970894815,0.0011872753223477503,52.10357026605973,0.002675404460912546,17976287.784280088,17947442.913484365,25.706698832306355,0.0025738556172852927,8825871.064769842,8811622.53616966,2583.5892996328107,0.004546672278972602,504470829.5696279,503429927.1051214,1242.7936926589007,0.0045200705636277835,221111620.36479068,220637561.77055424,77.81026909836608,3826.382992291711,3904.193261390077,True,True,True
23492,30.764575591,0.011607248886,0.062586480358,0.0007264568544140564,0.00391706752360232,588.8530385026016,0.0076806208427361005,17976287.685433626,17879810.965742696,261.08295617788997,0.007433762475439612,8825871.027993426,8781504.901893161,32187.71696146429,0.011050845228349829,504470831.2779767,500516228.680041,13979.984419414262,0.010840345553142934,221111621.0066687,219393390.33529216,849.9359946804916,46167.701380878556,47017.63737555905,True,True,True
23630,46.661242418,0.0071172525946,0.0048584427166,3.457876403043682e-05,2.360446563048359e-05,0.08839728135683102,0.000138038742188809,17976287.77249077,17975074.482022606,0.04536958357694215,0.00013036271664934455,8825871.060211046,8825260.722829146,1.1660380291052734,6.531607792188865e-05,504470828.98016334,504446709.3364518,0.5149346264242827,6.487480983689495e-05,221111620.14323744,221101019.01940784,0.13376686493377316,1.680972655529556,1.8147395204633292,False,False,False
23636,65.196049624,0.08921888217,0.13976800557,0.012469945220085732,0.019535095381015548,8474.758523661327,0.025648119056646414,17976288.333816446,17590092.755933125,4201.709045899894,0.026060380749255353,8825871.2705461,8635258.939267721,724995.5327039809,0.0450214219994841,504470839.22178346,485431800.56427896,317760.1934558885,0.04509908496646159,221111623.9918141,212764945.9749767,12676.46756956122,1042755.7261598695,1055432.1937294307,True,True,True
23677,29.084630507,0.033144125069,0.091940967223,0.0030473029166039416,0.008453141453900762,2813.987339341005,0.01747527876859952,17976287.692596186,17764355.2479804,1259.3970143045706,0.017067232334688303,8825871.031142212,8727809.47237333,156597.53932175756,0.0231606746010089,504470833.6683885,495742748.1044445,67529.69769805964,0.023025314613050234,221111621.90499586,217335367.53501874,4073.384353645575,224127.2370198172,228200.62137346278,True,True,True
23876,16.050868735,0.083502889937,0.02317335352,0.0019350419884517514,0.0005370043133628963,1264.281337601823,0.020747007346261462,17976288.841822788,17871977.12318246,764.0695725022894,0.019982363995037892,8825871.450673645,8766236.110912297,531.0963631176788,0.0020579722463074427,504470828.7083817,504000761.91045535,259.0102205612952,0.002055363443885,221111620.03726852,220895854.84096697,2028.3509101041122,790.1065836789741,2818.457493783086,True,True,True
23974,85.514080399,0.086011484723,0.064813495429,0.0055747049719356645,0.004200789189725004,1381.5938477099533,0.0167635086759013,17976288.786080174,17824713.88991723,753.6405285879824,0.01505136857826928,8825871.435210057,8746707.159429688,35019.28842910642,0.0111396905240752,504470830.5507472,500281526.00557405,15362.574225038214,0.010643890332624658,221111620.73224765,219274349.45768526,2135.234376297936,50381.86265414463,52517.097030442565,True,True,True
24008,83.952595564,0.075555034413,0.10745300511,0.008118615498866315,0.011546148307169686,4177.6775335163775,0.01763727938583029,17976288.263579644,17703811.428585418,2047.4470185921875,0.017421044760394955,8825871.243829338,8692346.295657163,261625.9803240445,0.029351230922995814,504470835.08474135,493014833.6241812,114269.44358718018,0.02819714055684919,221111622.4372235,216100556.06751555,6225.124552108565,375895.4239112247,382120.5484633333,True,True,True
24028,21.190710812,0.10295400352,0.099018640096,0.010194365420989199,0.00980469108646118,4030.4285773561883,0.03497397037927223,17976289.11319405,17732878.61323711,2339.047416375081,0.03502653019785934,8825871.559049418,8697101.810266748,197863.85702108752,0.03665210457296774,504470833.71051455,495005053.79582757,87476.98934083882,0.036781526343638404,221111621.92056918,216978611.5254994,6369.475993731269,285340.84636192635,291710.32235565764,True,True,True
24055,37.15509489,0.0076668947034,0.013994250275,0.0001072924433114515,0.00019583904075933756,1.6305749950341135,0.0003953285625646528,17976287.785238516,17971047.96517819,0.7491573423138279,0.00039783783249226534,8825871.06504158,8823405.242443884,74.69139773438424,0.0005515984213655133,504470828.9537922,504278921.7602457,32.606388593837536,0.000538727303829363,221111620.13337597,221027984.5053708,2.3797323373479413,107.29778632822178,109.67751866556972,False,True,True
24069,59.994860695,0.010810340482,0.10889206086,0.0011771602536832658,0.011857480918337944,4906.06770300049,0.021040948590145128,17976287.432357907,17691515.042026967,2181.890356560031,0.020841540290376128,8825870.932546658,8693768.256125702,280394.2009945861,0.03273634144258235,504470836.2825678,492629459.1779749,123879.5907370427,0.032761375378878396,221111622.88631648,215902936.51354092,7087.95805956052,404273.7917316288,411361.74979118933,True,True,True
24078,23.657984522,0.027227301904,0.0077134471589,0.00021001635451592136,5.949726707314248e-05,7.00991326025394,0.0020036082084675753,17976287.888479576,17966896.487707004,4.435763738741877,0.002046420794311737,8825871.102692874,8820699.336283822,7.831087095384845,0.00020775786867458342,504470828.8979468,504409834.3909553,3.3951035494128905,0.00021048928530007521,221111620.11199784,221085205.63073853,11.445676998995818,11.226190644797736,22.671867643793554,True,True,True
24099,51.685535713,0.0063550182706,0.042137269691,0.0002677831187595046,0.001775549497012067,118.09182622504449,0.0035721889645058836,17976287.7242936,17931959.049236633,52.23313449718662,0.0034150081935464733,8825871.042382125,8805302.606519835,6595.926126649638,0.005132775470027835,504470829.9142242,502657893.4034721,2906.626647616108,0.0049609373144189435,221111620.4942362,220315180.9280416,170.3249607222311,9502.552774265747,9672.877734987978,True,True,True
24183,54.283176282,0.006868507448,0.02949498967,0.00020258655622707806,0.0008699544156334066,28.886375310908896,0.0016846324179527724,17976287.771149263,17954305.42715435,12.910145050627005,0.001643186145155849,8825871.059833681,8815623.79493524,1576.6527044964237,0.0026683720895238606,504470829.3619047,503584047.4393829,695.7913443613897,0.0024277767467798836,221111620.28673384,220721836.05573356,41.7965203615359,2272.4440488578134,2314.2405692193493,True,True,True
24190,54.386711921,0.015561892037,0.019314848748,0.0003005755909273606,0.0003730633821581172,8.235246563546182,0.0008586275092273613,17976287.805040628,17964237.652718358,3.9640634677930753,0.0008314500126245951,8825871.071388697,8820012.23744788,289.86379140629856,0.0011464291524316233,504470829.1312444,504090615.73765326,127.9592367776509,0.0010401835554305868,221111620.19951463,220944469.85381544,12.199310031339257,417.8230281839495,430.02233821528876,True,True,True
24203,70.693838575,0.050293050862,0.10781910934,0.005422551949932159,0.011624960338870874,4596.811145618855,0.01945024655260847,17976287.796602603,17696505.039659623,2103.1948364444293,0.01921295728307254,8825871.070110498,8693572.023929697,272940.2496060141,0.028855483315033657,504470835.3605841,492789853.78340465,119188.6797631636,0.02850000076226659,221111622.5408781,216000754.94694662,6700.005982063285,392128.9293691777,398828.93535124103,True,True,True
24236,16.246339268,0.040878595225,0.074614177419,0.0030501227567576368,0.0055672754719140105,1081.8766013951474,0.01172298722583371,17976287.858486347,17844786.229548942,547.9914035196172,0.011371412654117478,8825871.092685295,8760097.300041981,56170.301024954475,0.021161706589080186,504470831.81687003,499630987.7945028,27293.889380606568,0.021121633343861627,221111621.2092445,218894656.694499,1629.8680049147647,83464.19040556104,85094.0584104758,True,True,True
24251,12.051166451,0.035835105833,0.020552945052,0.0007365169611182538,0.0004224235503105313,70.88422773689757,0.003967344564766427,17976287.94824486,17945961.765326202,40.118280343274854,0.0037507629143917294,8825871.122175701,8809693.346420454,480.5709272838419,0.0016173127037629495,504470829.1814953,504023619.55104893,232.79059399767758,0.0016143364211572407,221111620.21708685,220904847.6862428,111.00250808017242,713.3615212815195,824.3640293616919,True,True,True
24273,61.667440536,0.0032853796972,0.0042445118929,1.3944833197457601e-05,1.801588120896954e-05,0.018565418217904927,3.673670598218912e-05,17976287.78727657,17975716.475199316,0.008886446472279506,3.782379762913172e-05,8825871.065739755,8825594.177756365,0.6724663140202293,4.786143599374994e-05,504470828.65901995,504452485.45092887,0.2969246754229709,4.865170393256732e-05,221111620.0225959,221103553.9399219,0.027451864690184433,0.9693909894432002,0.9968428541333847,False,False,False
24286,11.435259743,0.020964523297,0.10326453651,0.002164891781417802,0.010663564500625123,5510.158646281159,0.027955229693770553,17976287.527532846,17691016.398849674,2580.8058085449843,0.027456952879343282,8825870.969636463,8688098.104394944,330315.66823662043,0.04037762831990223,504470835.1913221,492727074.4238555,157449.15440374336,0.04035362068490761,221111622.47719446,215714303.92667672,8090.964454826144,487764.8226403638,495855.78709518997,True,True,True
24302,51.017897349,0.0014682614592,0.13868992552,0.00020363307242033453,0.01923489544074315,12586.312767847436,0.03758883306175512,17976287.18803355,17519928.704320382,5530.114474216003,0.03579240686626313,8825870.837970214,8614852.45212673,738711.1405862484,0.054936225624355635,504470841.0985661,485288228.1140709,326066.36031811725,0.05232180269076487,221111624.69386253,212677228.3394424,18116.427242063437,1064777.5009043657,1082893.9281464291,True,True,True
24307,49.780179678,0.00072979473825,0.0035386680776,2.5825013434457224e-06,1.2522171763425279e-05,0.005927813896803216,2.544729348401426e-05,17976287.784391478,17975973.348521285,0.0026284913670628044,2.4330763936575165e-05,8825871.064696781,8825724.85776671,0.3210304183704338,3.690790765516852e-05,504470828.6633076,504458183.61847013,0.14203791670189733,3.440455389825709e-05,221111620.02421954,221106053.7443457,0.008556305263866021,0.46306833507233114,0.47162464033619717,False,False,False
24363,49.977102066,0.073159117426,0.015394085832,0.0011262177330492108,0.00023697787860298315,415.11190790470215,0.013004355455226475,17976288.569285505,17905668.41247992,227.72272033274635,0.011814421018218125,8825871.34612279,8788260.846841777,115.19493897039185,0.0007042216535736316,504470829.1222692,504231326.61073613,51.02212488056238,0.0006580674061869939,221111620.1911173,221006136.44726694,642.8346282374484,166.21706385095422,809.0516920884027,True,True,True
24371,90.682465091,0.032731299355,0.065693385763,0.002150229875052248,0.004315620933006332,738.7796924005507,0.0076780944997453795,17976287.821008265,17863267.159450103,336.21589891492636,0.007578180164657872,8825871.078636661,8772640.764048694,37697.83440861719,0.01087809909149691,504470831.13017064,500119804.95619106,16473.389849846175,0.010587784335657206,221111620.95120108,219208236.76096395,1074.9955913154772,54171.224258463364,55246.21984977884,True,True,True
24405,24.340077757,0.0072419502686,0.089428309593,0.0006476353706774703,0.007997422556661455,2506.8354210964,0.017820582849095934,17976287.53141959,17780184.614303473,1092.8804666133071,0.016929926366879625,8825870.967110764,8736049.26479694,138791.32487814905,0.02658178185392876,504470834.2155454,496318183.7485235,60349.9848691725,0.02700761771584477,221111622.10849348,217573924.74495056,3599.715887709707,199141.30974732156,202741.02563503126,True,True,True
24422,8.2095976195,0.071296658318,0.13814560972,0.009849320334338621,0.01908420948491056,22327.692734109583,0.05014090249150573,17976287.92475848,17397469.977163024,10432.453150631292,0.04886728252741846,8825871.11835794,8548740.030454412,1594432.336288198,0.0714601319812148,504470839.5560859,477820823.33672845,700387.1829170127,0.0714101120284819,221111624.1174361,209383205.40507758,32760.145884740876,2294819.5192052107,2327579.665089952,True,True,True
24445,40.837617506,0.012523237993,0.044076177414,0.0005519764595772133,0.001942709415430404,139.97904963474429,0.0036634997534800325,17976287.75086221,17928134.472487435,62.8400808494505,0.0036542361683685664,8825871.050397055,8803487.641513892,7488.550566711413,0.0052344557027062,504470830.08954144,502544261.4958294,3285.5481690620813,0.0052262346527594565,221111620.55913064,220268813.69646212,202.81913048419477,10774.098735773494,10976.917866257689,True,True,True
24499,72.115456617,0.022793515414,0.048582962965,0.0011073765152005187,0.0023603042904585614,226.62232911429817,0.004231611677013937,17976287.78081801,17914184.272719566,102.24131871556288,0.004156453987673227,8825871.063562939,8796699.381216776,11303.02155939335,0.0059301418436545714,504470830.1798704,502092921.1951949,4929.147432000457,0.005822376580223529,221111620.59410346,220071607.2952292,328.86364782986107,16232.168991393806,16561.032639223668,True,True,True
24506,86.625329749,0.083361856182,0.14175401472,0.011816877788309749,0.020094200689237972,9648.301532043022,0.027152755169509595,17976288.163273957,17563508.511758275,4709.707436729066,0.02693653616262503,8825871.20716269,8624124.413268624,784387.6650386965,0.05280137161128746,504470839.7336456,484638589.95433146,343900.96673458355,0.050209704347870435,221111624.18415833,212414814.8319008,14358.008968772088,1128288.63177328,1142646.640742052,True,True,True
24524,77.080514069,0.027739395651,0.12124922037,0.0033633800962187183,0.01470137344033282,7238.962375791967,0.02538041999993091,17976287.45982329,17629418.04420543,3238.036695296423,0.024853895472756186,8825870.9448552,8664171.689751564,421496.0713433821,0.03643589820317409,504470837.59454453,489938044.4867497,185350.86154905963,0.035396477368035154,221111623.38034096,214731121.3859782,10476.99907108839,606846.9328924417,617323.9319635301,True,True,True
24525,85.697941386,0.067893929287,0.023661308627,0.001606459214759421,0.0005598575259421446,290.47396024495595,0.00974294974517575,17976288.45374037,17912841.742015027,165.74698929190126,0.008418789518081993,8825871.303263638,8791256.88263276,627.9581892972172,0.0014964687175029099,504470829.32453525,503909840.7601469,275.52378134562196,0.0014280774252227954,221111620.26718202,220865561.45995253,456.22094953685723,903.4819706428392,1359.7029201796963,True,True,True
24555,62.084909245,0.023552487986,0.051273495383,0.001207618384008334,0.0026289713287905225,282.26707057123645,0.0047525846822552495,17976287.777101807,17906908.453747243,129.44102912946875,0.0046212583288606866,8825871.062201612,8793055.799553199,14267.487837136932,0.006852091890093768,504470830.33465236,501799037.999415,6287.231118819356,0.006993730249432794,221111620.6522665,219937873.44858786,411.7080997007052,20554.71895595629,20966.427055656997,True,True,True
24564,72.405127489,0.031069894222,0.043026983644,0.001336843830510804,0.0018513213215010432,166.7188746950181,0.0035038528291211246,17976287.87972929,17922256.89984872,77.72221966083697,0.003385758490028388,8825871.100292247,8799998.145934636,6925.633908616198,0.004636881884637851,504470829.6713877,502609155.6072674,3020.56273856728,0.00454855694158764,221111620.40302923,220297302.79842347,244.44109435585506,9946.196647183478,10190.637741539333,True,True,True
24583,32.285973475,0.020747810978,0.069107164975,0.001433822396126762,0.004775800250881866,880.9861119637508,0.008882654511348932,17976287.71059274,17856944.40070016,392.46563592846337,0.00842991731261027,8825871.037557498,8770815.98020209,47961.45319189722,0.01350524065667056,504470831.55712515,499626007.3589244,20725.7538691525,0.013285197183623606,221111621.1116391,219013105.51025555,1273.4517478922141,68687.20706104972,69960.65880894194,True,True,True
24601,13.029721729,0.058967255955,0.13146298164,0.007752011286973346,0.017282515541678978,10106.976886522209,0.03572287027011861,17976287.772500157,17576496.570705127,5104.003496760676,0.03504471740708823,8825871.061530422,8626104.999758646,688391.8531358318,0.06472315996579375,504470838.49616826,487562173.17505616,336681.27581412,0.06470148934035488,221111623.71914726,213281075.98131144,15210.980383282884,1025073.1289499518,1040284.1093332347,True,True,True
24614,52.49900512,0.066433563194,0.071317200824,0.004737855767760393,0.005086143133370747,1367.8870003453603,0.01364601780804796,17976288.29730683,17821621.45993587,686.9854989552856,0.012735617055105643,8825871.255814709,8748954.782048563,54172.26319512279,0.014915159447270914,504470831.3390839,499273073.84862953,23845.594460701464,0.014269637290096894,221111621.02970514,218829514.33653334,2054.872499300646,78017.85765582425,80072.7301551249,True,True,True
24707,37.536140298,0.00089704291274,0.024502672698,2.1979948886928796e-05,0.0006003809693453147,12.572302823476551,0.0011553307411142242,17976287.75498487,17962008.385358978,5.576127709454491,0.0011549101639330237,8825871.053706327,8819296.986056274,701.4193911630891,0.0016806056670648942,504470829.345138,503882577.22433615,306.7041779447138,0.001641681604326911,221111620.2803721,220855032.7404204,18.148430532931044,1008.123569107803,1026.271999640734,True,True,True
24744,10.938428307,0.03894810759,0.0592110531,0.0023061584666560033,0.00350594880921102,875.0453030158934,0.01035356553808475,17976287.88540151,17860166.005154483,429.6303753919714,0.0102818137415571,8825871.102572005,8768470.459246648,39611.78699595619,0.01339290296733577,504470830.91462344,500388038.010167,18558.97179465129,0.013367543376382882,221111620.87020412,219249969.91869247,1304.6756784078648,58170.75879060748,59475.434469015345,True,True,True
24760,4.1427074643,0.003747845503,0.0056085793171,2.1020088771812043e-05,3.14561619562019e-05,0.07492798297770328,0.0001024146817223257,17976287.779405132,17975256.11422666,0.0326935797522132,0.00010370893999020227,8825871.062853787,8825405.386329992,3.1644951411974325,0.00012004872413503386,504470828.81836575,504433681.85495365,1.2863200518856108,0.00012011591823679308,221111620.0824863,221096140.83501187,0.10762156272991649,4.450815193083043,4.55843675581296,False,False,False
24763,81.972016792,0.01178434555,0.029082350848,0.0003427164717991675,0.0008457831308461663,29.43904986712996,0.0015044867693528503,17976287.77892305,17953882.41037777,13.271925967492827,0.001461508200068105,8825871.061590798,8815374.856983623,1474.9419001825192,0.00218367239521175,504470829.3903728,503609897.6209826,644.7130200713253,0.0021283975484809275,221111620.29683363,220734970.30706877,42.710975834622786,2119.6549202538445,2162.3658960884673,True,True,True
